criticality_tier,life_support,device_type_encoded,ward_encoded,protocol_encoded,packet_size,packet_rate,packets_per_sec,unique_ports,failed_connections,bytes_sent,bytes_received,flow_duration,hour_of_day,day_of_week,is_night,is_weekend,attack_type_encoded,attack_severity,network_anomaly_score,behavioral_anomaly_score,time_anomaly_score
10,1,3,3,3,259,44,0.73,1,4,11396,4803,9.99,10,5,0,1,6,0,0.00277,0.055819,0.084377
6,0,4,1,1,1492,363,6.05,29,131,541596,285569,18.69,6,0,0,0,5,35,0.826468,0.511963,0.415912
10,1,0,3,3,347,30,0.5,1,0,10410,4139,40.66,1,0,1,0,6,0,0.19564,0.134823,0.085298
7,0,3,1,0,497,20,0.33,1,0,9940,3767,2.21,22,5,0,1,6,0,0.07592,0.045475,0.022966
7,0,2,1,4,800,1313,21.88,35,101,1050400,642561,58.63,18,3,0,0,1,42,0.87195,0.804648,0.598102
5,0,4,4,3,1079,1262,21.03,33,59,1361698,692891,25.15,9,2,0,0,0,36,0.727521,0.567724,0.187418
9,1,3,0,3,1957,1254,20.9,5,114,2454078,1296482,34.85,13,2,0,0,7,28,0.721979,0.672753,0.589976
5,0,4,4,3,850,1145,19.08,23,41,973250,388590,32.8,20,4,0,0,7,28,0.81026,0.723581,0.578144
6,0,4,1,3,352,45,0.75,1,4,15840,6442,36.36,21,1,0,0,6,0,0.116565,0.064163,0.083851
8,0,4,3,3,1526,1240,20.67,46,31,1892240,698600,45.45,21,2,0,0,3,45,0.65722,0.76191,0.181282
10,1,0,3,3,346,18,0.3,1,5,6228,2955,32.96,20,2,0,0,6,0,0.035682,0.113406,0.052676
7,0,4,0,1,391,45,0.75,1,0,17595,7882,43.03,15,2,0,0,6,0,0.111901,0.049162,0.019328
6,0,4,1,1,971,1331,22.18,24,40,1292401,720650,11.97,13,2,0,0,8,25,0.849377,0.931062,0.284161
8,0,4,3,3,1218,1194,19.9,8,197,1454292,975525,55.0,1,6,1,1,8,25,0.774795,0.753518,0.409064
4,0,1,4,1,427,25,0.42,1,4,10675,5589,15.96,23,3,1,0,6,0,0.016124,0.196803,0.083506
5,0,1,1,1,1087,409,6.82,10,138,444583,176710,50.83,1,3,1,0,5,35,0.971508,0.663404,0.346984
9,1,0,3,3,135,41,0.68,1,4,5535,3813,1.88,5,5,1,1,6,0,0.008514,0.127467,0.019184
7,0,2,1,4,209,11,0.18,1,2,2299,890,11.49,18,3,0,0,6,0,0.15367,0.000685,0.002567
6,0,2,2,4,236,37,0.62,1,3,8732,3279,33.44,19,5,0,1,6,0,0.083118,0.147331,0.038736
7,0,2,1,4,384,46,0.77,1,5,17664,6031,2.27,21,0,0,0,6,0,0.035591,0.030964,0.098102
9,1,3,0,3,401,16,0.27,1,3,6416,3652,59.14,8,6,0,1,6,0,0.108482,0.013592,0.00175
9,1,3,0,3,199,18,0.3,1,0,3582,2171,2.13,12,6,0,1,6,0,0.080752,0.021246,0.005839
5,0,4,5,1,415,14,0.23,1,5,5810,3685,2.33,9,0,0,0,6,0,0.090286,0.021272,0.030013
6,0,4,1,3,291,40,0.67,1,0,11640,7715,18.48,4,2,1,0,6,0,0.066598,0.039123,0.085802
6,0,2,2,4,196,35,0.58,1,4,6860,3542,12.19,9,5,0,1,6,0,0.027951,0.040579,0.076685
7,0,3,1,0,1714,232,3.87,47,11,397648,122150,17.81,7,1,0,0,2,40,0.89114,0.835552,0.240757
4,0,4,2,2,777,301,5.02,43,103,233877,80191,47.86,17,4,0,0,1,42,0.667946,0.589905,0.245652
7,0,4,0,1,184,24,0.4,1,5,4416,2468,31.75,5,3,1,0,6,0,0.046474,0.115535,0.0689
10,1,3,3,3,445,16,0.27,1,4,7120,3033,23.78,4,3,1,0,6,0,0.153452,0.088714,0.044042
6,0,2,2,4,1453,1707,28.45,12,198,2480271,1542761,25.72,1,3,1,0,7,28,0.779661,0.748702,0.401747
6,0,2,2,4,334,19,0.32,1,2,6346,4388,28.15,0,3,1,0,6,0,0.010039,0.032026,0.013877
7,0,4,0,1,475,48,0.8,1,4,22800,8830,51.13,10,4,0,0,6,0,0.13419,0.171803,0.013348
5,0,1,1,1,1204,1204,20.07,41,120,1449616,783973,45.7,3,1,1,0,0,30,0.904098,0.941403,0.215687
4,0,4,2,2,222,27,0.45,1,4,5994,3892,10.7,4,2,1,0,6,0,0.142862,0.160584,0.095073
7,0,2,1,4,171,20,0.33,1,4,3420,1237,6.52,18,1,0,0,6,0,0.094439,0.169993,0.052676
5,0,3,4,0,284,36,0.6,1,3,10224,7024,15.88,3,0,1,0,6,0,0.111128,0.080248,0.081269
4,0,1,4,1,610,423,7.05,24,127,258030,151107,58.25,0,0,1,0,3,45,0.654371,0.9125,0.566322
4,0,1,4,1,260,45,0.75,1,0,11700,4773,29.31,5,6,1,1,6,0,0.086829,0.197538,0.054166
4,0,1,4,1,226,35,0.58,1,0,7910,5312,16.45,9,2,0,0,6,0,0.085554,0.067117,0.016779
5,0,1,1,1,1740,719,11.98,48,114,1251060,500424,16.49,20,3,0,0,4,41,0.663625,0.504398,0.203907
8,0,2,0,4,356,7,0.12,1,5,2492,1466,44.17,2,6,1,1,6,0,0.036612,0.111928,0.047645
7,0,2,1,4,318,21,0.35,1,4,6678,3415,8.16,14,1,0,0,6,0,0.185163,0.064948,0.057167
10,1,3,3,3,453,28,0.47,1,2,12684,4441,22.98,8,3,0,0,6,0,0.189644,0.101791,0.011063
10,1,3,3,3,153,36,0.6,1,4,5508,1710,19.01,5,6,1,1,6,0,0.057652,0.125085,0.052065
6,0,4,1,1,1122,894,14.9,16,175,1003068,312234,13.92,6,0,0,0,5,35,0.845007,0.678908,0.460375
5,0,4,4,3,1260,1819,30.32,4,70,2291940,807902,41.4,14,2,0,0,3,45,0.651185,0.607452,0.572265
8,0,4,3,3,370,18,0.3,1,4,6660,2911,43.19,22,2,0,0,6,0,0.131162,0.165419,0.094953
10,1,3,3,3,493,31,0.52,1,4,15283,9957,32.67,14,1,0,0,6,0,0.163322,0.076308,0.02061
7,0,2,5,4,1957,754,12.57,39,22,1475578,1003143,41.2,12,1,0,0,5,43,0.958637,0.709489,0.535701
10,1,0,3,3,1290,1997,33.28,49,35,2576130,1487851,21.84,8,3,0,0,5,35,0.800051,0.797935,0.483641
8,0,4,3,3,1744,1737,28.95,12,109,3029328,1884491,44.44,3,2,1,0,0,30,0.736232,0.878899,0.585501
9,1,0,0,3,128,37,0.62,1,5,4736,1441,17.37,14,3,0,0,6,0,0.067332,0.141009,0.0853
7,0,3,1,0,148,6,0.1,1,3,888,509,36.74,0,2,1,0,6,0,0.188136,0.101605,0.062753
7,0,3,1,0,378,32,0.53,1,0,12096,7352,13.29,10,4,0,0,6,0,0.092896,0.023202,0.075986
5,0,3,2,0,1702,1269,21.15,16,194,2159838,859424,55.3,23,2,1,0,8,25,0.766,0.695005,0.456881
5,0,1,1,1,149,37,0.62,1,4,5513,1910,21.47,10,6,0,1,6,0,0.01015,0.035563,0.054758
6,0,4,1,3,955,1944,32.4,24,149,1856520,1235808,44.33,6,0,0,0,2,45,0.994323,0.559525,0.256371
10,1,3,3,3,440,35,0.58,1,0,15400,8331,2.14,22,6,0,1,6,0,0.161031,0.106794,0.003609
7,0,2,1,4,186,38,0.63,1,2,7068,2354,57.49,13,1,0,0,6,0,0.112783,0.175155,0.019018
6,0,4,1,3,235,34,0.57,1,4,7990,4014,36.13,12,4,0,0,6,0,0.1374,0.129836,0.063229
7,0,2,5,4,424,25,0.42,1,1,10600,4045,11.61,15,0,0,0,6,0,0.091688,0.189184,0.075128
6,0,2,2,4,137,24,0.4,1,1,3288,1535,49.31,8,0,0,0,6,0,0.047787,0.152726,0.027885
10,1,0,3,3,628,1385,23.08,27,78,869780,431346,24.81,17,6,0,1,3,45,0.703033,0.590924,0.52225
5,0,3,4,0,967,1271,21.18,19,116,1229057,807760,51.03,3,5,1,1,7,28,0.985564,0.64309,0.553619
5,0,3,2,0,1564,1331,22.18,33,53,2081684,912090,33.4,7,6,0,1,8,25,0.971773,0.768761,0.440696
10,1,3,3,3,310,40,0.67,1,0,12400,7812,29.94,9,3,0,0,6,0,0.044485,0.179606,0.016639
8,0,4,3,3,293,12,0.2,1,3,3516,2306,54.34,15,4,0,0,6,0,0.065434,0.127244,0.064313
5,0,3,2,0,787,1634,27.23,23,165,1285958,885882,23.12,16,2,0,0,8,25,0.719113,0.888884,0.308776
4,0,1,4,1,1008,440,7.33,14,72,443520,134403,42.96,22,3,0,0,8,27,0.648498,0.737153,0.509765
6,0,2,2,4,471,30,0.5,1,1,14130,4372,47.33,9,6,0,1,6,0,0.162632,0.005263,0.041353
10,1,3,3,3,250,18,0.3,1,5,4500,2940,45.63,18,4,0,0,6,0,0.153678,0.012303,0.084254
7,0,4,0,1,1947,650,10.83,20,29,1265550,824070,16.98,0,6,1,1,4,38,0.946268,0.89116,0.391914
4,0,4,2,2,1085,1756,29.27,15,200,1905260,639026,28.73,0,1,1,0,2,40,0.858505,0.849788,0.292361
9,1,0,0,3,276,20,0.33,1,0,5520,2617,28.52,4,1,1,0,6,0,0.070299,0.066888,0.035066
9,1,0,3,3,930,1901,31.68,39,166,1767930,744660,13.44,19,0,0,0,7,22,0.862895,0.706191,0.199829
9,1,0,3,3,281,42,0.7,1,1,11802,4447,54.37,21,2,0,0,6,0,0.182588,0.179442,0.028688
7,0,4,0,1,740,1082,18.03,45,64,800680,247834,47.8,8,2,0,0,7,28,0.626613,0.833953,0.471168
7,0,2,5,4,313,31,0.52,1,4,9703,6765,23.29,13,1,0,0,6,0,0.183244,0.090137,0.029515
5,0,3,2,0,383,14,0.23,1,5,5362,3185,49.52,9,1,0,0,6,0,0.108509,0.161142,0.021727
9,1,3,0,3,401,9,0.15,1,5,3609,2483,52.78,5,6,1,1,6,0,0.171688,0.182746,0.078472
4,0,4,2,2,339,38,0.63,1,5,12882,7214,0.58,19,2,0,0,6,0,0.156656,0.045901,0.065218
5,0,3,2,0,313,29,0.48,1,2,9077,4061,14.99,12,0,0,0,6,0,0.008847,0.190035,0.025813
9,1,3,0,3,438,21,0.35,1,4,9198,3036,30.26,10,0,0,0,6,0,0.055062,0.198871,0.023117
4,0,1,4,1,1259,954,15.9,33,26,1201086,576143,15.23,4,1,1,0,3,45,0.772135,0.878999,0.451211
7,0,2,5,4,699,720,12.0,45,189,503280,187793,19.7,18,4,0,0,4,31,0.68539,0.892081,0.555281
4,0,4,2,2,1587,1534,25.57,49,189,2434458,978174,52.3,11,6,0,1,5,35,0.90437,0.502832,0.263288
4,0,1,4,1,666,935,15.58,47,11,622710,382648,57.31,7,6,0,1,0,30,0.962955,0.769087,0.179262
5,0,1,1,1,130,48,0.8,1,3,6240,4058,11.97,14,2,0,0,6,0,0.175558,0.164536,0.072437
10,1,0,3,3,1771,374,6.23,46,155,662354,428274,10.61,10,1,0,0,7,29,0.765096,0.557248,0.151562
4,0,1,4,1,207,39,0.65,1,2,8073,3126,38.2,8,0,0,0,6,0,0.169121,0.104414,0.04901
10,1,3,3,3,1687,961,16.02,41,48,1621207,879605,5.07,5,1,1,0,0,30,0.728935,0.617485,0.256255
7,0,3,1,0,1926,1958,32.63,35,189,3771108,1886323,3.17,6,2,0,0,3,42,0.698596,0.842494,0.220655
8,0,2,0,4,825,667,11.12,49,79,550275,177931,2.3,20,3,0,0,4,38,0.834386,0.826971,0.432497
9,1,0,0,3,235,20,0.33,1,1,4700,2615,43.38,9,6,0,1,6,0,0.186569,0.181356,0.058376
9,1,0,3,3,131,41,0.68,1,2,5371,1797,25.83,4,0,1,0,6,0,0.074422,0.07079,0.091654
9,1,0,0,3,708,1620,27.0,13,160,1146960,604318,14.77,12,3,0,0,5,35,0.958706,0.901461,0.234126
5,0,3,2,0,269,38,0.63,1,3,10222,3128,36.13,11,1,0,0,6,0,0.178786,0.141002,0.050897
4,0,1,4,1,284,46,0.77,1,2,13064,8555,10.83,21,3,0,0,6,0,0.010115,0.153541,0.033005
5,0,3,4,0,770,1514,25.23,50,104,1165780,799902,22.53,16,4,0,0,3,45,0.919073,0.826743,0.568248
6,0,2,2,4,700,1544,25.73,17,63,1080800,621763,11.48,10,1,0,0,3,45,0.985052,0.634832,0.266383
5,0,3,2,0,184,18,0.3,1,2,3312,1120,22.17,0,5,1,1,6,0,0.178669,0.07191,0.003331
7,0,2,1,4,464,20,0.33,1,5,9280,4603,30.23,0,5,1,1,6,0,0.037532,0.078918,0.097414
6,0,4,1,3,409,42,0.7,1,5,17178,7148,14.34,2,0,1,0,6,0,0.103875,0.025403,0.02663
8,0,2,0,4,200,40,0.67,1,5,8000,2601,18.61,12,5,0,1,6,0,0.08336,0.045731,0.005624
4,0,4,2,2,316,29,0.48,1,1,9164,5966,26.96,15,2,0,0,6,0,0.089898,0.088229,0.016541
5,0,4,5,1,369,15,0.25,1,5,5535,3845,32.19,4,1,1,0,6,0,0.024521,0.059951,0.08984
5,0,1,1,1,376,14,0.23,1,1,5264,2929,21.77,12,1,0,0,6,0,0.127738,0.137037,0.039039
6,0,2,2,4,892,216,3.6,45,151,192672,72516,6.73,0,0,1,0,5,32,0.841374,0.747253,0.527409
10,1,3,3,3,497,44,0.73,1,0,21868,7918,12.42,16,1,0,0,6,0,0.056367,0.085358,0.0958
7,0,3,1,0,1738,1943,32.38,46,155,3376934,1619084,28.02,14,1,0,0,4,38,0.693232,0.825999,0.150029
6,0,2,2,4,1557,1630,27.17,12,168,2537910,1074311,37.36,4,2,1,0,2,40,0.787945,0.748634,0.550222
4,0,1,4,1,201,33,0.55,1,4,6633,2838,6.09,12,5,0,1,6,0,0.012986,0.09658,0.022832
7,0,4,0,1,580,1614,26.9,31,196,936120,337186,13.49,19,3,0,0,1,33,0.677806,0.886659,0.525998
9,1,0,0,3,204,20,0.33,1,4,4080,2781,15.15,22,6,0,1,6,0,0.058575,0.056087,0.040246
9,1,0,0,3,212,6,0.1,1,0,1272,496,8.62,21,3,0,0,6,0,0.189946,0.017631,0.008319
7,0,3,1,0,872,1066,17.77,13,32,929552,460464,52.96,1,2,1,0,7,28,0.835822,0.676999,0.521269
8,0,2,0,4,1411,1939,32.32,38,167,2735929,1785073,14.18,22,3,0,0,4,38,0.894093,0.899008,0.46958
5,0,4,4,3,389,38,0.63,1,4,14782,9404,45.96,16,1,0,0,6,0,0.112627,0.091488,0.087824
7,0,2,5,4,293,45,0.75,1,3,13185,8111,49.78,5,0,1,0,6,0,0.168002,0.089422,0.01267
4,0,1,4,1,1075,1228,20.47,47,179,1320100,828214,35.67,0,1,1,0,1,45,0.65347,0.568398,0.553222
7,0,2,5,4,183,5,0.08,1,2,915,281,35.24,13,5,0,1,6,0,0.130604,0.09769,0.06417
7,0,2,1,4,550,1040,17.33,7,22,572000,233161,39.17,12,3,0,0,0,33,0.922847,0.5673,0.308268
9,1,3,0,3,167,22,0.37,1,0,3674,2457,5.01,15,1,0,0,6,0,0.11412,0.173962,0.095936
8,0,2,0,4,879,1756,29.27,16,24,1543524,618267,12.33,2,0,1,0,4,38,0.902192,0.871175,0.151322
6,0,2,2,4,1982,342,5.7,39,54,677844,306519,24.46,18,6,0,1,2,42,0.717712,0.660396,0.346978
8,0,4,3,3,438,23,0.38,1,2,10074,6645,1.1,18,4,0,0,6,0,0.149137,0.042136,0.01269
6,0,4,1,3,1939,117,1.95,39,158,226863,94117,16.91,9,3,0,0,5,35,0.779471,0.783549,0.18482
6,0,4,1,3,1629,240,4.0,43,27,390960,154418,3.2,9,3,0,0,5,35,0.900153,0.63865,0.196325
4,0,4,2,2,1792,248,4.13,44,84,444416,205808,38.29,19,4,0,0,1,42,0.890888,0.695163,0.591256
8,0,4,3,3,883,1476,24.6,32,66,1303308,808775,39.74,10,1,0,0,1,36,0.684283,0.584144,0.328672
5,0,3,2,0,487,26,0.43,1,3,12662,7524,1.65,13,3,0,0,6,0,0.081397,0.01546,0.064823
9,1,3,0,3,1318,1317,21.95,10,175,1735806,869689,52.47,22,0,0,0,5,35,0.771751,0.923318,0.517197
6,0,4,1,3,451,30,0.5,1,1,13530,5162,33.07,22,1,0,0,6,0,0.145924,0.067411,0.045088
7,0,3,1,0,1944,607,10.12,27,152,1180008,519586,11.5,14,0,0,0,7,28,0.714455,0.576006,0.598075
5,0,3,4,0,412,25,0.42,1,4,10300,4895,35.83,8,2,0,0,6,0,0.123289,0.013817,0.066424
6,0,2,2,4,199,28,0.47,1,0,5572,2692,12.84,3,1,1,0,6,0,0.079537,0.065865,0.071224
4,0,1,4,1,392,18,0.3,1,2,7056,3523,57.72,2,4,1,0,6,0,0.107676,0.062281,0.016926
10,1,3,3,3,1498,798,13.3,40,72,1195404,520565,55.34,12,1,0,0,0,30,0.690196,0.605379,0.34443
10,1,3,3,3,396,30,0.5,1,5,11880,4276,37.53,1,3,1,0,6,0,0.061682,0.139438,0.018374
6,0,4,1,3,204,20,0.33,1,3,4080,1319,46.73,11,5,0,1,6,0,0.082895,0.181044,0.029273
7,0,4,0,1,650,1415,23.58,41,103,919750,539297,11.13,1,1,1,0,3,45,0.906319,0.631919,0.595282
5,0,1,1,1,1962,572,9.53,43,101,1122264,724743,0.12,21,0,0,0,1,42,0.995591,0.832018,0.506711
7,0,4,0,1,347,29,0.48,1,0,10063,4917,0.41,16,3,0,0,6,0,0.134098,0.180125,0.097917
5,0,4,4,3,354,50,0.83,1,0,17700,9518,6.23,10,1,0,0,6,0,0.166598,0.042558,0.0301
6,0,4,1,3,295,14,0.23,1,0,4130,2768,26.34,6,1,0,0,6,0,0.158259,0.172615,0.065338
5,0,1,1,1,432,49,0.82,1,4,21168,7827,45.0,3,0,1,0,6,0,0.181948,0.075542,0.016184
5,0,1,1,1,1181,162,2.7,4,27,191322,123454,23.72,17,2,0,0,8,25,0.868049,0.746466,0.416802
7,0,2,5,4,1539,1868,31.13,9,74,2874852,1809741,39.53,9,3,0,0,4,38,0.919744,0.776065,0.220722
10,1,3,3,3,770,933,15.55,32,175,718410,352227,31.74,2,1,1,0,7,28,0.72948,0.895427,0.376067
8,0,2,0,4,778,1258,20.97,20,102,978724,479866,31.06,22,2,0,0,3,45,0.916943,0.587658,0.25008
4,0,1,4,1,1547,1662,27.7,12,148,2571114,1466678,7.06,11,6,0,1,7,22,0.666642,0.935896,0.403406
8,0,2,0,4,425,6,0.1,1,5,2550,1678,31.82,22,2,0,0,6,0,0.0984,0.009994,0.055695
5,0,4,4,3,469,11,0.18,1,1,5159,3264,1.25,6,3,0,0,6,0,0.161644,0.048926,0.042522
7,0,3,1,0,161,45,0.75,1,0,7245,2668,30.09,15,3,0,0,6,0,0.09805,0.030492,0.073131
5,0,1,1,1,421,23,0.38,1,1,9683,5025,10.87,19,5,0,1,6,0,0.024995,0.157505,0.091825
10,1,3,3,3,255,26,0.43,1,3,6630,3402,37.04,4,2,1,0,6,0,0.103285,0.15523,0.00065
9,1,0,0,3,493,27,0.45,1,2,13311,5453,48.58,6,3,0,0,6,0,0.118444,0.144216,0.070938
5,0,3,2,0,390,33,0.55,1,4,12870,4478,43.44,9,3,0,0,6,0,0.054384,0.170487,0.040825
7,0,3,1,0,160,32,0.53,1,2,5120,3185,52.99,20,3,0,0,6,0,0.099646,0.024683,0.051269
10,1,3,3,3,1065,128,2.13,35,199,136320,93559,4.84,12,4,0,0,3,40,0.857622,0.646606,0.428748
4,0,1,4,1,434,6,0.1,1,4,2604,1496,23.31,9,5,0,1,6,0,0.077666,0.036993,0.085232
6,0,2,2,4,333,41,0.68,1,2,13653,9154,1.6,15,6,0,1,6,0,0.065427,0.044212,0.015237
7,0,3,1,0,1499,775,12.92,13,146,1161725,584145,12.52,1,0,1,0,0,30,0.758922,0.585833,0.485747
4,0,1,4,1,488,10,0.17,1,1,4880,3130,12.88,20,5,0,1,6,0,0.123035,0.002614,0.066678
8,0,2,0,4,307,14,0.23,1,4,4298,2404,31.7,5,0,1,0,6,0,0.017403,0.199852,0.063011
4,0,1,4,1,271,36,0.6,1,0,9756,6326,56.31,1,2,1,0,6,0,0.058217,0.049627,0.048638
7,0,2,1,4,215,46,0.77,1,4,9890,5258,49.41,11,2,0,0,6,0,0.098597,0.166219,0.027433
9,1,0,0,3,314,18,0.3,1,0,5652,2057,36.64,19,0,0,0,6,0,0.103365,0.091382,0.056776
5,0,3,4,0,1628,1662,27.7,7,56,2705736,1866144,11.4,16,6,0,1,4,38,0.620543,0.717387,0.393545
9,1,0,3,3,362,29,0.48,1,1,10498,7256,35.56,5,5,1,1,6,0,0.119899,0.112959,0.027451
5,0,4,5,1,442,20,0.33,1,3,8840,5543,12.68,10,0,0,0,6,0,0.18559,0.159288,0.091654
4,0,4,2,2,483,23,0.38,1,5,11109,4386,10.63,4,6,1,1,6,0,0.14152,0.134867,0.044443
7,0,2,1,4,193,45,0.75,1,0,8685,3142,36.65,9,5,0,1,6,0,0.105586,0.18506,0.011495
5,0,4,5,1,499,43,0.72,1,3,21457,11441,23.26,2,6,1,1,6,0,0.009793,0.047638,0.062808
7,0,2,5,4,416,50,0.83,1,0,20800,6882,3.24,6,1,0,0,6,0,0.135449,0.088135,0.009689
9,1,0,3,3,1085,748,12.47,19,169,811580,294904,50.58,18,3,0,0,8,25,0.776995,0.930689,0.231939
5,0,3,2,0,396,44,0.73,1,5,17424,10507,44.66,14,6,0,1,6,0,0.084747,0.084045,0.018217
5,0,3,4,0,1107,644,10.73,17,165,712908,478815,35.17,0,2,1,0,4,42,0.824349,0.738355,0.572302
9,1,0,3,3,191,39,0.65,1,0,7449,5142,19.59,15,6,0,1,6,0,0.181042,0.075326,0.007956
9,1,3,0,3,273,44,0.73,1,0,12012,7812,38.64,8,4,0,0,6,0,0.174392,0.12225,0.006861
6,0,4,1,3,1048,1519,25.32,27,68,1591912,701372,12.38,13,0,0,0,2,30,0.853748,0.855998,0.268291
7,0,2,5,4,540,1535,25.58,38,36,828900,314823,52.51,19,5,0,1,3,45,0.932536,0.719443,0.275948
7,0,3,1,0,286,50,0.83,1,3,14300,6170,29.29,2,0,1,0,6,0,0.126976,0.155463,0.006199
7,0,2,5,4,1998,1410,23.5,3,60,2817180,943630,14.95,0,4,1,0,7,28,0.626834,0.763412,0.582297
6,0,2,2,4,1198,288,4.8,25,49,345024,226156,45.87,20,4,0,0,0,30,0.988099,0.521395,0.270052
7,0,4,0,1,504,44,0.73,1,2,22176,15316,42.35,8,3,0,0,6,0,0.178813,0.156296,0.01619
5,0,4,4,3,135,19,0.32,1,1,2565,820,23.89,4,2,1,0,6,0,0.138598,0.092942,0.083377
9,1,0,3,3,1267,865,14.42,47,97,1095955,659800,39.15,1,6,1,1,5,29,0.660095,0.76904,0.338814
9,1,0,3,3,809,1191,19.85,4,167,963519,577352,45.05,16,6,0,1,5,35,0.690129,0.744895,0.285669
8,0,4,3,3,470,28,0.47,1,2,13160,5932,1.97,10,3,0,0,6,0,0.146777,0.064392,0.003788
9,1,0,3,3,621,636,10.6,28,194,394956,131580,18.31,9,1,0,0,1,42,0.648747,0.681788,0.360322
7,0,2,5,4,149,27,0.45,1,3,4023,1776,1.18,10,4,0,0,6,0,0.11331,0.130926,0.094756
5,0,1,1,1,487,26,0.43,1,3,12662,7906,50.58,18,2,0,0,6,0,0.091968,0.159315,0.040631
7,0,2,1,4,1999,419,6.98,24,122,837581,493882,5.21,6,5,0,1,4,38,0.726571,0.593295,0.587649
9,1,0,0,3,240,22,0.37,1,3,5280,2354,56.27,10,2,0,0,6,0,0.157119,0.01134,0.044139
5,0,1,1,1,1271,229,3.82,34,116,291059,192351,18.08,23,0,1,0,0,30,0.858702,0.606991,0.262718
9,1,0,0,3,477,30,0.5,1,5,14310,4335,24.03,17,5,0,1,6,0,0.168611,0.097708,0.063585
7,0,3,1,0,294,30,0.5,1,5,8820,2825,40.26,14,3,0,0,6,0,0.180181,0.065905,0.022435
10,1,0,3,3,440,6,0.1,1,5,2640,815,52.33,14,1,0,0,6,0,0.168106,0.184585,0.046934
6,0,4,1,3,1937,1099,18.32,33,59,2128763,1032711,41.76,17,2,0,0,3,45,0.769185,0.777473,0.367879
6,0,4,1,1,277,11,0.18,1,4,3047,1014,47.01,14,5,0,1,6,0,0.072865,0.083435,0.063435
5,0,1,1,1,1590,1494,24.9,10,200,2375460,715310,27.21,6,1,0,0,3,45,0.874489,0.835441,0.481105
7,0,3,1,0,184,44,0.73,1,0,8096,4779,28.15,17,5,0,1,6,0,0.16069,0.159994,0.064802
6,0,4,1,3,304,42,0.7,1,2,12768,4530,6.29,6,1,0,0,6,0,0.080308,0.123659,0.053653
6,0,4,1,1,467,15,0.25,1,1,7005,4701,44.05,18,3,0,0,6,0,0.006706,0.13914,0.054302
4,0,1,4,1,601,664,11.07,36,78,399064,184603,3.93,18,4,0,0,8,25,0.95716,0.649509,0.171547
6,0,4,1,1,1681,1208,20.13,11,199,2030648,730485,9.46,5,0,1,0,8,32,0.893705,0.584682,0.283411
5,0,1,1,1,471,10,0.17,1,0,4710,2190,34.95,3,1,1,0,6,0,0.013848,0.092098,0.047502
8,0,2,0,4,221,40,0.67,1,4,8840,3952,55.18,9,3,0,0,6,0,0.033436,0.193814,0.037087
4,0,1,4,1,199,6,0.1,1,2,1194,710,7.11,2,0,1,0,6,0,0.176668,0.180574,0.095255
5,0,4,5,1,334,18,0.3,1,1,6012,2361,49.64,4,2,1,0,6,0,0.005612,0.165001,0.098104
5,0,1,1,1,334,8,0.13,1,5,2672,1668,21.56,20,0,0,0,6,0,0.066935,0.000449,0.07498
10,1,3,3,3,1850,728,12.13,28,191,1346800,903207,36.24,12,3,0,0,1,42,0.714019,0.831167,0.489071
9,1,0,3,3,389,15,0.25,1,3,5835,2618,8.03,14,1,0,0,6,0,0.149094,0.07968,0.069586
7,0,2,1,4,160,9,0.15,1,2,1440,993,15.26,2,2,1,0,6,0,0.000633,0.051925,0.099791
7,0,2,1,4,494,38,0.63,1,5,18772,11507,17.44,10,5,0,1,6,0,0.181684,0.028144,0.09002
5,0,1,1,1,411,47,0.78,1,2,19317,9728,12.26,17,0,0,0,6,0,0.049997,0.193109,0.051979
7,0,2,1,4,241,32,0.53,1,4,7712,3469,38.53,0,0,1,0,6,0,0.011888,0.034821,0.078056
5,0,4,4,3,1705,1344,22.4,15,186,2291520,1436155,3.41,21,3,0,0,1,42,0.622262,0.901404,0.351256
5,0,4,4,3,213,28,0.47,1,5,5964,2356,41.22,15,6,0,1,6,0,0.128938,0.12254,0.065095
10,1,0,3,3,341,31,0.52,1,4,10571,4999,22.3,6,4,0,0,6,0,0.047038,0.142985,0.047288
6,0,4,1,3,352,33,0.55,1,3,11616,8064,44.19,15,0,0,0,6,0,0.090431,0.047603,0.063856
10,1,3,3,3,623,1185,19.75,47,13,738255,415158,20.25,20,4,0,0,2,39,0.989935,0.592273,0.274608
5,0,3,4,0,347,33,0.55,1,4,11451,5166,27.57,3,1,1,0,6,0,0.10543,0.168915,0.077792
9,1,0,3,3,1603,480,8.0,42,120,769440,316816,58.24,8,4,0,0,5,35,0.637,0.541781,0.595088
7,0,4,0,1,655,1341,22.35,6,180,878355,359733,7.1,22,6,0,1,1,42,0.773785,0.534821,0.400075
5,0,3,2,0,296,24,0.4,1,3,7104,4278,52.75,21,6,0,1,6,0,0.000451,0.010058,0.067429
7,0,4,0,1,367,18,0.3,1,0,6606,3221,16.71,13,3,0,0,6,0,0.100937,0.156426,0.086511
8,0,4,3,3,493,8,0.13,1,4,3944,1429,59.02,9,0,0,0,6,0,0.073478,0.14781,0.093151
7,0,2,1,4,361,9,0.15,1,5,3249,1437,7.89,15,4,0,0,6,0,0.060238,0.107424,0.097161
7,0,3,1,0,488,46,0.77,1,3,22448,9292,5.58,20,0,0,0,6,0,0.10021,0.192837,0.035571
